Time(ms) Command-Position Actual-Position Following-Error
177.28974294983800000 230.87610415551800000 230.87542548775700000 0.00067866776163328
177.48939356126800000 230.87798050649900000 230.87928324937800000 -0.00130274287923271
177.68904417269800000 230.88001229683900000 230.88171854615200000 -0.00170624931266161
177.88869478412800000 230.88219920681700000 230.88513955473900000 -0.00294034792244702
178.08834539555800000 230.88454089229700000 230.88487774133700000 -0.00033684903948483
178.28799600698800000 230.88703698479300000 230.88468447327600000 0.00235251151721627
178.48764661841800000 230.88968709151900000 230.88340818882000000 0.00627890269868203
178.68729722984800000 230.89249079545100000 230.88114246726000000 0.01134832819090550
178.88694784127800000 230.89544765540000000 230.88140755891800000 0.01404009648160810
179.08659845270800000 230.89855720607100000 230.88169291615500000 0.01686428991615680
179.28624906413800000 230.90181895814600000 230.88313966989500000 0.01867928825035390
179.48589967556800000 230.90523239835300000 230.88335528969800000 0.02187710865499070
179.68555028699800000 230.90879698955200000 230.88702291250200000 0.02177407704994040
179.88520089842800000 230.91251217081900000 230.89154899120300000 0.02096317961559180
180.08485150985800000 230.91637735753000000 230.89799791574500000 0.01837944178569730
180.28450212128800000 230.92039194146000000 230.90390682220500000 0.01648511925512250
180.48415273271800000 230.92455529087000000 230.91046005487400000 0.01409523599591010
180.68380334414800000 230.92886675061600000 230.91416165232700000 0.01470509828953940
180.88345395557800000 230.93332564224400000 230.91868802905100000 0.01463761319345740
181.08310456700800000 230.93793126410200000 230.92510759830500000 0.01282366579727070
181.28275517843800000 230.94268289144700000 230.93096077442200000 0.01172211702532880
181.48240578986800000 230.94757977656200000 230.93629121780400000 0.01128855875759880
181.68205640129800000 230.95262114887000000 230.94228371977800000 0.01033742909194760
181.88170701272800000 230.95780621506000000 230.95001965761200000 0.00778655744838375
182.08135762415800000 230.96313415920800000 230.95819652080500000 0.00493763840302108
182.28100823558800000 230.96860414290700000 230.96791341900800000 0.00069072389899816
182.48065884701800000 230.97421530539800000 230.97330600023300000 0.00090930516554977
182.68030945844800000 230.97996676370700000 230.97817867994300000 0.00178808376378470
182.87996006987800000 230.98585761278200000 230.98486244678500000 0.00099516599661342
183.07961068130800000 230.99188692563600000 230.99319487810100000 -0.00130795246511184
183.27926129273800000 230.99805375349600000 231.00073799490900000 -0.00268424141322043
183.47891190416800000 231.00435712594700000 231.00641027092900000 -0.00205314498253983
183.67856251559800000 231.01079605108800000 231.01151496172000000 -0.00071891063197427
183.87821312702800000 231.01736951568700000 231.01953208446500000 -0.00216256877834553
184.07786373845800000 231.02407648534200000 231.02448135614400000 -0.00040487080241292
184.27751434988800000 231.03091590464100000 231.03234872221900000 -0.00143281757851810
184.47716496131800000 231.03788669733100000 231.03715375065800000 0.00073294667342339
184.67681557274800000 231.04498776648700000 231.04488238692300000 0.00010537956381995
184.87646618417800000 231.05221799468000000 231.05069860816000000 0.00151938651973182
185.07611679560800000 231.05957624415900000 231.05934321880300000 0.00023302535606717
185.27576740703800000 231.06706135702900000 231.06598809361500000 0.00107326341446878
185.47541801846800000 231.07467215542800000 231.07423648238200000 0.00043567304663839
185.67506862989800000 231.08240744172000000 231.08394458890000000 -0.00153714717984599
185.87471924132800000 231.09026599867600000 231.09269082546200000 -0.00242482678683587
186.07436985275800000 231.09824658967000000 231.10055372118900000 -0.00230713151907480
186.27402046418800000 231.10634795887600000 231.10875070095100000 -0.00240274207476432
186.47367107561800000 231.11456883145700000 231.11610412597700000 -0.00153529451912959
186.67332168704800000 231.12290791377600000 231.12382858991600000 -0.00092067614050961
186.87297229847800000 231.13136389359000000 231.13188862800600000 -0.00052473441621714
187.07262290990800000 231.13993544026400000 231.13910719752300000 0.00082824274045379
187.27227352133800000 231.14862120497600000 231.14784345030800000 0.00077775466766639
187.47192413276800000 231.15741982093100000 231.15567281842200000 0.00174700250818205
187.67157474419800000 231.16632990357500000 231.16381570696800000 0.00251419660693841
187.87122535562800000 231.17535005081600000 231.17224127054200000 0.00310878027380568
188.07087596705800000 231.18447884323900000 231.17863327264800000 0.00584557059119106
188.27052657848800000 231.19371484433400000 231.18774414062500000 0.00597070370946540
188.47017718991800000 231.20305660072200000 231.20047867298100000 0.00257792774056043
188.66982780134800000 231.21250264237900000 231.21193751692800000 0.00056512545125997
188.86947841277800000 231.22205148287300000 231.21879190206500000 0.00325958080816235
189.06912902420800000 231.23170161959600000 231.22716262936600000 0.00453899023040094
189.26877963563800000 231.24145153399900000 231.23691529035600000 0.00453624364291727
189.46843024706800000 231.25129969183000000 231.24907076358800000 0.00222892824234577
189.66808085849800000 231.26124454338200000 231.25654786825200000 0.00469667512999195
189.86773146992800000 231.27128452372800000 231.26661762595200000 0.00466689777593388
190.06738208135800000 231.28141805297300000 231.27676233649300000 0.00465571648058472
190.26703269278800000 231.29164353650200000 231.28811657428700000 0.00352696221486326
190.46668330421800000 231.30195936522900000 231.29828140139600000 0.00367796383366681
190.66633391564800000 231.31236391585200000 231.31307870149600000 -0.00071478564393601
190.86598452707800000 231.32285555110700000 231.32179871201500000 0.00105683909148979
191.06563513850800000 231.33343262002500000 231.33412227034600000 -0.00068965032033930
191.26528574993800000 231.34409345819700000 231.34629845619200000 -0.00220499799502250
191.46493636136800000 231.35483638802800000 231.35947942733800000 -0.00464303930937149
191.66458697279800000 231.36565971900800000 231.37128338217700000 -0.00562366316941620
191.86423758422800000 231.37656174797300000 231.38182550668700000 -0.00526375871439200
192.06388819565800000 231.38754075937600000 231.39006838202500000 -0.00252762264921103
